,ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified
54903,60784,43098,93832,muffingirl,5,These scones are absolutely heavenly!!...I didnt have lemon with me that day but it turned out really good as well. Great enough to eat it on its own.,2003-07-24T01:12:47Z,2003-07-24T01:12:47Z
61100,67376,27228,68727,beckas,4,"Good stuff!  The family liked this spread.  I think that 1 TBS of Worcestershire sauce in this recipe would be more to my liking.  I had a bit of a problem with the cream cheese mixture sticking to the bottom of the dish.  Maybe a little more mayo would have made the cream cheese less ""sticky"".  I used recipe #26420 as the topping instead of prepared chili sauce.",2003-09-13T20:15:30Z,2003-09-13T20:15:30Z
71154,77903,39363,34280,wildheart,5,"I used the zaar magic resizer and made a half recipe....then doubled the magic ingredient (1 cup choclate chips, no nuts)....baked as ordered.... MAGICAL.",2003-12-03T12:04:56Z,2003-12-03T12:04:56Z
29106,33634,47012,56829,Redallnite,4,"They were GREAT!!  I did deep fry the pecans.  Everyone at the office made pigs of themselves..

I did add curry powder to half of the batch.  That made an instresting talk for all these southern gals...  I will use this again and again...",2002-12-06T20:37:36Z,2002-12-06T20:37:36Z
66721,73256,31930,35701,ciao4293,5,"Hey Karen--this is great!  Easy and fast to throw together.  I used tubettini noodles, love those!  and realized I didn't have any celery, so I tossed in some celery seed.  Also tossed in a bit of italian seasoning.  We loved it.  Served with garlic bread on the side.  Thanks for another easy, delicious recipe!",2003-10-29T12:35:17Z,2003-10-29T12:35:17Z
47993,53457,50270,7804,Daniela Zukerman,5,"My mom made a bridal shower for me so she asked me for a salad with pasta so I found this one... everyone made compliments on this salad and asked for the recipe. It tastes great, the only thing is I couldn't find the red pepper flakes, it still tastes great without it. WONDERFULL SALAD!",2003-05-25T10:33:48Z,2003-05-25T10:33:48Z
30699,35303,15362,28397,Alexis Mom,5,These are great! I made my husband try one now they are almost gone! I'm going to try some apple spice on the next batch. Thanks for the great snack idea!,2002-12-22T18:49:15Z,2002-12-22T18:49:15Z
53067,58791,64976,47038,SallyD Douglas,3,"While this tasted great, my bisquik mix did not sink to the bottom like I imagine it was supposed to. Did I do something wrong? I used minced beef, cooked up with sweet corn kernels, canned tomatoes and taco seasoning.",2003-07-08T20:06:55Z,2003-07-08T20:06:55Z
48849,54345,44123,76503,M. LaMons,5,This soup is the Bomb! Don't hesitate to try....Your family and guests will talk about this for a long while. I'm hooked!,2003-06-03T08:24:20Z,2003-06-03T08:24:20Z
38846,43848,54507,60992,Michelle S.,5,Is this good and easy! We usually make the hand-me-down recipe of my Polish family which is VERY labor intensive...overnight brining and such. These taste so good that I might be making these all the time except for the holiday meals! Added a dash of garlic powder and some minced chives as well. To die for Mimi! ,2003-03-06T07:48:55Z,2003-03-06T07:48:55Z
79708,86859,17873,61660,Kim127,5,Very easy to make and very very tasty!!  I served with tortilla chips for the superbowl!  We loved this!!,2004-02-02T08:16:33Z,2004-02-02T08:16:33Z
20767,24619,38452,5060,Derf2440,4,"Very good Bergy! but I will use about half the butter next time, and I would also not cook them as long. I cut the recipe in half and left out the sprouts, personal preferance, and added a couple of sliced fresh mushrooms. The spices were very good with the veggies and we liked the idea of the wheat germ and almonds, nice nutty flavour!
Thanks for sharing!!",2002-09-15T18:32:22Z,2002-09-15T18:32:22Z
38731,43730,51175,57610,Shermm,4,This was very good and simple to throw together.  The next time I might add chopped green peppers and maybe some spaghetti sauce to the hamburger mixture.  ,2003-03-05T11:37:17Z,2003-03-05T11:37:17Z
75120,82069,35625,48623,tricia in ga,5,Tasty and beautiful presentation.  I had raosted garlic hummus on hand and tomato basil feta.  They were good in this recipe.  I cannot wait to make it often in the summer when tomatoes and cucumbers have more taste.  Thanks for a great recipe!,2004-01-02T13:25:33Z,2004-01-02T13:25:33Z
3320,5726,2985,23807,Dennis Baker,5,"I used this recipe using all ground turkey, and used two cans of rotel, with one cup of tomato juice. It was some of the best chili I have had, and lower in fat. Thank you so much for the recipe. Dennis Baker",2001-11-30T10:07:48Z,2001-11-30T10:07:48Z
42760,47899,33770,9748,Sudie,5,"Very delicious waffles!  They were my maiden voyage for my new waffle-maker!  Lots of flavor, and healthy.  DH, who doesn't like hot breakfast foods, but needs the oatmeal, gobbled these when I served them to him.  We had them with raspberry jelly - yum!  The only change I made was substituting canola oil for the butter, in an attempt to cut down on the saturated fats!  Great waffles!  Thank you!",2003-04-06T08:58:59Z,2003-04-06T08:58:59Z
32520,37236,49872,56061,Akikobay,5,"I made this recipe when crazymom started a thread about it.  The recipe is WONDERFUL and I've made it twice since.  I used homemade bread cut into thick slices, and followed the recipe exactly. The only thing I added was a little grating of nutmeg before I put it into the fridge.  It came out of the oven really puffy and just a bit crunchy on top.  We served it with maple syrup and bacon.  Thanks for this recipe...I went and got extra eggnog to keep us in this french toast through January.",2003-01-09T07:57:53Z,2003-01-09T07:57:53Z
21659,25563,38824,55827,lovescolts,5,This recipe was easy & delicious.  The whole family loved it.  I made it for sunday football.  No leftovers!!,2002-09-23T17:41:12Z,2002-09-23T17:41:12Z
6545,9347,12522,31582,Andrew Sudron,5,"Yes, this lives up to its reputation. I'm making it again tonight.",2002-03-02T11:00:23Z,2002-03-02T11:00:23Z
78723,85840,63860,10033,spatchcock,5,"Well, this was just terrific. Fiance loved it. I can't believe how wonderful the texture of the eggs turned out! I used vegetarian bacon slices and added part of them before cooking the eggs. This was great, and I'm sure we'll use this a lot! ",2004-01-26T04:25:01Z,2004-01-26T04:25:01Z
95611,103567,15429,93006,LorenLou,4,"This a nice, different way to enjoy cauliflower - I would go heavier on the seasonings next time though.",2004-05-18T07:56:20Z,2004-05-18T07:56:20Z
73793,80675,57105,104295,ladypit,5,"These were very tasty, though I wouldn't say that they were as chocolatey as I thought they would be.  I also had to cook them much longer then the time given, though I may have made them bigger then we were told to.  But really good flavor.",2003-12-24T14:45:56Z,2003-12-24T14:45:56Z
56848,62912,31899,52282,chia2160,4,this was so quick and simple to prepare- and the kids liked it for it's simplicity. dinner was on the table in under 15 minutes. i served this over rice,2003-08-09T09:30:42Z,2003-08-09T09:30:42Z
41723,46816,49659,39636,Chrissyo,5,"Heather another good recipe. We served this loaf with a cuppa at the end of the evening.  It is so easy to make and the sliced loaf looks fantastic with the cherries and choc chips.  I was heavy handed with the cherries. I served some of the loaf with butter and some without.  I personally like the loaf without the butter.  I thought that we would have a bit of the loaf left over for our afternoon tea the next day.  :-( No such luck.  We will be adding this recipe to our regular baking recipes of goodies for mornos and arvos (morning and afternoon tea).

Thank you for making it very clear not to over bake the loaf and letting me know that the mixture will be thick.",2003-03-29T05:27:12Z,2003-03-29T05:27:12Z
90896,98623,23555,9590,Elena Bedner,5,AWESOME COOKIES!  :)  I cut the recipe by third (because I only had that much butter and I desparately wanted to try these) and they came out perfect.  Will make these again!,2004-04-15T14:11:03Z,2004-04-15T14:11:03Z
80821,88027,26251,121354,TigerJo,5,"This recipe is really very good, but I found I need to shake or mix it very well before each use. I made a new batch this weekend and it was quite yummy, but the nuts, the bouillon, and herbs tend to try to shake out in different layers and can end up tasting too salty. I did increase the dried herbs a bit.",2004-10-25T18:37:08Z,2004-10-25T18:37:08Z
73056,79898,251,84361,Chaeign,3,"Good basic thai proportions. I used water chestnuts instead of bean sprouts, because I had them on hand. I'll be saving this for future reference.",2003-12-18T15:08:44Z,2003-12-18T15:08:44Z
81201,88422,41330,74558,TOOLBELT DIVA,5,"Hi Braunda:
A very quick, easy and tasty meal to prepare and it was ready for me when I got home from a hard day in the ""trenches"". All that was left to do was prepare the rice, and Uncle Ben makes that a 5-minute ""non-chore"".  Because of dietary implications, I use Soy Milk, and it did nothing to compromise your recipe. Substituted the garlic powder with crushed, fresh garlic. Also added additional flour for gravy thickening, because I like a thicker sauce.  A perfect dinner on a perfect, cold, winter day.  Thank you Braunda.  Added to our grace, was an earnest prayer for your family's special needs. God Bless you.",2004-02-12T04:05:36Z,2004-02-12T04:05:36Z
4845,7468,16241,20371,Lennie,4,"Bergy has asked that I give this recipe an unbiased test, since I do have experience in this area (recipe testing), and I was pleased to do so and had the following results. Jailhouse Doughnuts would have rated a full five from me based on taste, but the instructions could be a little more explicit so I chose a 4-star rating. The proportions of milk to egg were fine; I believe any less milk would result in too eggy a concoction. I lightly dipped each ""sandwich"" in the egg mixture, then slipped them into several inches of hot oil (375F) and deepfried for 2 mins per side; then placed them on paper towels to drain. They were quite crispy on the outside, and quite jammy (I used blueberry) on the inside; they did not remind me of french toast at all. They made for a lovely treat; I just wish they ""looked"" less like sandwiches :-) Perhaps a different cutting method would help. I believe the trick here is having enough deepfrying oil in your pot, and making sure it is at at least 375F before adding each new batch. Also, don't undercook; the one batch I specifically undercooked (at only 1 minute per side) was edible, but definitely not as good as the ones fried longer.",2002-01-24T17:04:56Z,2002-01-24T17:04:56Z
48809,54305,60449,26278,Aroostook,5,I just loved this bread!  Letting it rest ready makes the difference. Didn't use the poppy seeds but will try them next time.  Thanks for posting! =),2003-06-04T11:50:40Z,2003-06-04T11:50:40Z
4826,7448,15242,15820,Lilladyc,5,Excellent!! Delicious!! I substituted Cheddar Cheese soup in lieu of Cream Of  Chicken. I also sprinkled a little extra cheddar cheese on top about ten minutes before it was done. My family loved them! Will use this recipe for upcoming barbecues this summer!,2002-01-24T09:52:03Z,2002-01-24T09:52:03Z
76717,83744,80765,6357,Charishma_Ramchanda,5,"These go very quickly in my house. I use 2/3 cup peanut butter and 6 tbsps. of cocoa powder. I also use margarine as a substitute for butter. I've made this recipe countless times and each time served it and shared it with so many people. Its really GRAND and so YUMMY, plus quick and easy to prepare! This is a favourite cookie always present on my holiday plate! ",2004-01-12T16:35:17Z,2004-01-12T16:35:17Z
79071,86203,81544,95743,sugarpea,5,"Delicious roasted vegetables.  Used potatoes, carrots, turnips and rutabagas with fresh sage and thyme and dried rosemary.  The recipe does depend on the olive oil to brown and crisp the vegetables.  If you decide to use rutabagas, cut them much smaller than the other vegetables in order to have them cooked in the same amount of time.",2004-01-28T11:03:36Z,2004-01-28T11:03:36Z
4797,7418,15241,21399,Karen From Colorado,5,These are sooooooo good!  It was almost like a very easy blueberry pie when I served it warm over french vanilla ice cream.  Definately a keeper.  I plan to make this often and maybe even try it with some other kinds of fruits as well.  Can you imagine this made with peaches?,2002-01-23T17:49:53Z,2002-01-23T17:49:53Z
80878,88088,31713,4470,Bergy,5,"Easy to follow steps, Quick to make and a great presentation with the multi colored peppers   The flavor is wonderful. I chopped the veggies ahead of time, sliced the meat refrigerated them Just before dinner out came the wok and in under 10 minutes dinner was on the table.  I cut the recipes in half and used only  1 3/4 tsp cornstarch with 1/2 cup water.The amount of curry is just right - it gives flavor but does not overpower. Thanks Inez for a very tasty meal",2004-02-10T07:21:26Z,2004-02-10T07:21:26Z
